step,id,pos,state
34,62,"(62,)",0
34,63,"(63,)",1
34,64,"(64,)",0
34,65,"(65,)",1
34,66,"(66,)",1
34,67,"(67,)",1
34,68,"(68,)",0
34,69,"(69,)",1
34,70,"(70,)",0
34,71,"(71,)",1
34,72,"(72,)",1
34,73,"(73,)",1
34,74,"(74,)",0
34,75,"(75,)",1
34,76,"(76,)",1
34,77,"(77,)",1
34,78,"(78,)",0
34,79,"(79,)",1
34,80,"(80,)",1
34,81,"(81,)",1
34,82,"(82,)",1
34,83,"(83,)",1
34,84,"(84,)",0
34,85,"(85,)",1
34,86,"(86,)",0
34,87,"(87,)",1
34,88,"(88,)",0
34,89,"(89,)",1
34,90,"(90,)",1
34,91,"(91,)",1
34,92,"(92,)",1
34,93,"(93,)",1
34,94,"(94,)",1
34,95,"(95,)",1
34,96,"(96,)",0
34,97,"(97,)",1
34,98,"(98,)",1
34,99,"(99,)",1
34,100,"(100,)",0
34,101,"(101,)",1
35,1,"(1,)",0
35,2,"(2,)",0
35,3,"(3,)",0
35,4,"(4,)",0
35,5,"(5,)",0
35,6,"(6,)",0
35,7,"(7,)",0
35,8,"(8,)",0
35,9,"(9,)",0
35,10,"(10,)",0
35,11,"(11,)",0
35,12,"(12,)",0
35,13,"(13,)",0
35,14,"(14,)",0
35,15,"(15,)",0
35,16,"(16,)",0
35,17,"(17,)",0
35,18,"(18,)",0
35,19,"(19,)",0
35,20,"(20,)",0
35,21,"(21,)",0
35,22,"(22,)",0
35,23,"(23,)",0
35,24,"(24,)",0
35,25,"(25,)",0
35,26,"(26,)",0
35,27,"(27,)",0
35,28,"(28,)",0
35,29,"(29,)",0
35,30,"(30,)",0
35,31,"(31,)",1
35,32,"(32,)",1
35,33,"(33,)",1
35,34,"(34,)",0
35,35,"(35,)",1
35,36,"(36,)",1
35,37,"(37,)",1
35,38,"(38,)",0
35,39,"(39,)",1
35,40,"(40,)",1
35,41,"(41,)",1
35,42,"(42,)",0
35,43,"(43,)",1
35,44,"(44,)",1
35,45,"(45,)",1
35,46,"(46,)",0
35,47,"(47,)",1
35,48,"(48,)",0
35,49,"(49,)",1
35,50,"(50,)",0
35,51,"(51,)",1
35,52,"(52,)",1
35,53,"(53,)",1
35,54,"(54,)",0
35,55,"(55,)",1
35,56,"(56,)",0
35,57,"(57,)",1
35,58,"(58,)",1
35,59,"(59,)",1
35,60,"(60,)",0
35,61,"(61,)",1
35,62,"(62,)",1
35,63,"(63,)",1
35,64,"(64,)",1
35,65,"(65,)",1
35,66,"(66,)",0
35,67,"(67,)",1
35,68,"(68,)",1
35,69,"(69,)",1
35,70,"(70,)",1
35,71,"(71,)",1
35,72,"(72,)",0
35,73,"(73,)",1
35,74,"(74,)",1
35,75,"(75,)",1
35,76,"(76,)",0
35,77,"(77,)",1
35,78,"(78,)",1
35,79,"(79,)",1
35,80,"(80,)",0
35,81,"(81,)",1
35,82,"(82,)",0
35,83,"(83,)",1
35,84,"(84,)",1
35,85,"(85,)",1
35,86,"(86,)",1
35,87,"(87,)",1
35,88,"(88,)",1
35,89,"(89,)",1
35,90,"(90,)",0
35,91,"(91,)",1
35,92,"(92,)",0
35,93,"(93,)",1
35,94,"(94,)",0
35,95,"(95,)",1
35,96,"(96,)",1
35,97,"(97,)",1
35,98,"(98,)",0
35,99,"(99,)",1
35,100,"(100,)",1
35,101,"(101,)",1
36,1,"(1,)",0
36,2,"(2,)",0
36,3,"(3,)",0
36,4,"(4,)",0
36,5,"(5,)",0
36,6,"(6,)",0
36,7,"(7,)",0
36,8,"(8,)",0
36,9,"(9,)",0
36,10,"(10,)",0
36,11,"(11,)",0
36,12,"(12,)",0
36,13,"(13,)",0
36,14,"(14,)",0
36,15,"(15,)",0
36,16,"(16,)",0
36,17,"(17,)",0
36,18,"(18,)",0
36,19,"(19,)",0
36,20,"(20,)",0
36,21,"(21,)",0
36,22,"(22,)",0
36,23,"(23,)",0
36,24,"(24,)",0
36,25,"(25,)",0
36,26,"(26,)",0
36,27,"(27,)",0
36,28,"(28,)",0
36,29,"(29,)",1
36,30,"(30,)",1
36,31,"(31,)",1
36,32,"(32,)",0
36,33,"(33,)",1
36,34,"(34,)",1
36,35,"(35,)",1
36,36,"(36,)",0
36,37,"(37,)",1
36,38,"(38,)",1
36,39,"(39,)",1
36,40,"(40,)",0
36,41,"(41,)",1
36,42,"(42,)",1
36,43,"(43,)",1
36,44,"(44,)",0
36,45,"(45,)",1
36,46,"(46,)",1
36,47,"(47,)",1
36,48,"(48,)",1
36,49,"(49,)",1
36,50,"(50,)",1
36,51,"(51,)",1
36,52,"(52,)",0
36,53,"(53,)",1
36,54,"(54,)",1
36,55,"(55,)",1
36,56,"(56,)",1
36,57,"(57,)",1
36,58,"(58,)",0
36,59,"(59,)",1
36,60,"(60,)",1
36,61,"(61,)",1
36,62,"(62,)",0
36,63,"(63,)",1
36,64,"(64,)",0
36,65,"(65,)",1
36,66,"(66,)",1
36,67,"(67,)",1
36,68,"(68,)",0
36,69,"(69,)",1
36,70,"(70,)",0
36,71,"(71,)",1
36,72,"(72,)",1
36,73,"(73,)",1
36,74,"(74,)",0
36,75,"(75,)",1
36,76,"(76,)",1
36,77,"(77,)",1
36,78,"(78,)",0
36,79,"(79,)",1
36,80,"(80,)",1
36,81,"(81,)",1
36,82,"(82,)",1
36,83,"(83,)",1
36,84,"(84,)",0
36,85,"(85,)",1
36,86,"(86,)",0
36,87,"(87,)",1
36,88,"(88,)",0
36,89,"(89,)",1
36,90,"(90,)",1
36,91,"(91,)",1
36,92,"(92,)",1
36,93,"(93,)",1
36,94,"(94,)",1
36,95,"(95,)",1
36,96,"(96,)",0
36,97,"(97,)",1
36,98,"(98,)",1
36,99,"(99,)",1
36,100,"(100,)",0
36,101,"(101,)",1
37,1,"(1,)",0
37,2,"(2,)",0
37,3,"(3,)",0
37,4,"(4,)",0
37,5,"(5,)",0
37,6,"(6,)",0
37,7,"(7,)",0
37,8,"(8,)",0
37,9,"(9,)",0
37,10,"(10,)",0
37,11,"(11,)",0
37,12,"(12,)",0
37,13,"(13,)",0
37,14,"(14,)",0
37,15,"(15,)",0
37,16,"(16,)",0
37,17,"(17,)",0
37,18,"(18,)",0
37,19,"(19,)",0
37,20,"(20,)",0
37,21,"(21,)",0
37,22,"(22,)",0
37,23,"(23,)",0
37,24,"(24,)",0
37,25,"(25,)",0
37,26,"(26,)",0
37,27,"(27,)",1
37,28,"(28,)",1
37,29,"(29,)",1
37,30,"(30,)",0
37,31,"(31,)",1
37,32,"(32,)",1
37,33,"(33,)",1
37,34,"(34,)",0
37,35,"(35,)",1
37,36,"(36,)",1
37,37,"(37,)",1
37,38,"(38,)",0
37,39,"(39,)",1
37,40,"(40,)",1
37,41,"(41,)",1
37,42,"(42,)",0
37,43,"(43,)",1
37,44,"(44,)",1
37,45,"(45,)",1
37,46,"(46,)",0
37,47,"(47,)",1
37,48,"(48,)",0
37,49,"(49,)",1
37,50,"(50,)",0
37,51,"(51,)",1
37,52,"(52,)",1
37,53,"(53,)",1
37,54,"(54,)",0
37,55,"(55,)",1
37,56,"(56,)",0
37,57,"(57,)",1
37,58,"(58,)",1
37,59,"(59,)",1
37,60,"(60,)",0
37,61,"(61,)",1
37,62,"(62,)",1
37,63,"(63,)",1
37,64,"(64,)",1
37,65,"(65,)",1
37,66,"(66,)",0
37,67,"(67,)",1
37,68,"(68,)",1
37,69,"(69,)",1
37,70,"(70,)",1
37,71,"(71,)",1
37,72,"(72,)",0
37,73,"(73,)",1
37,74,"(74,)",1
37,75,"(75,)",1
37,76,"(76,)",0
37,77,"(77,)",1
37,78,"(78,)",1
37,79,"(79,)",1
37,80,"(80,)",0
37,81,"(81,)",1
37,82,"(82,)",0
37,83,"(83,)",1
37,84,"(84,)",1
37,85,"(85,)",1
37,86,"(86,)",1
37,87,"(87,)",1
37,88,"(88,)",1
37,89,"(89,)",1
37,90,"(90,)",0
37,91,"(91,)",1
37,92,"(92,)",0
37,93,"(93,)",1
37,94,"(94,)",0
37,95,"(95,)",1
37,96,"(96,)",1
37,97,"(97,)",1
37,98,"(98,)",0
37,99,"(99,)",1
37,100,"(100,)",1
37,101,"(101,)",1
38,1,"(1,)",0
38,2,"(2,)",0
38,3,"(3,)",0
38,4,"(4,)",0
38,5,"(5,)",0
38,6,"(6,)",0
38,7,"(7,)",0
38,8,"(8,)",0
38,9,"(9,)",0
38,10,"(10,)",0
38,11,"(11,)",0
38,12,"(12,)",0
38,13,"(13,)",0
38,14,"(14,)",0
38,15,"(15,)",0
38,16,"(16,)",0
38,17,"(17,)",0
38,18,"(18,)",0
38,19,"(19,)",0
38,20,"(20,)",0
38,21,"(21,)",0
38,22,"(22,)",0
38,23,"(23,)",0
38,24,"(24,)",0
38,25,"(25,)",0
38,26,"(26,)",1
38,27,"(27,)",1
38,28,"(28,)",0
38,29,"(29,)",1
38,30,"(30,)",1
38,31,"(31,)",1
38,32,"(32,)",0
38,33,"(33,)",1
38,34,"(34,)",1
38,35,"(35,)",1
38,36,"(36,)",0
38,37,"(37,)",1
38,38,"(38,)",1
38,39,"(39,)",1
38,40,"(40,)",0
38,41,"(41,)",1
38,42,"(42,)",1
38,43,"(43,)",1
38,44,"(44,)",0
38,45,"(45,)",1
38,46,"(46,)",1
38,47,"(47,)",1
38,48,"(48,)",1
38,49,"(49,)",1
38,50,"(50,)",1
38,51,"(51,)",1
38,52,"(52,)",0
38,53,"(53,)",1
38,54,"(54,)",1
38,55,"(55,)",1
38,56,"(56,)",1
38,57,"(57,)",1
38,58,"(58,)",0
38,59,"(59,)",1
38,60,"(60,)",1
38,61,"(61,)",1
38,62,"(62,)",0
38,63,"(63,)",1
38,64,"(64,)",0
38,65,"(65,)",1
38,66,"(66,)",1
38,67,"(67,)",1
38,68,"(68,)",0
38,69,"(69,)",1
38,70,"(70,)",0
38,71,"(71,)",1
38,72,"(72,)",1
38,73,"(73,)",1
38,74,"(74,)",0
38,75,"(75,)",1
38,76,"(76,)",1
38,77,"(77,)",1
38,78,"(78,)",0
38,79,"(79,)",1
38,80,"(80,)",1
38,81,"(81,)",1
38,82,"(82,)",1
38,83,"(83,)",1
38,84,"(84,)",0
38,85,"(85,)",1
38,86,"(86,)",0
38,87,"(87,)",1
38,88,"(88,)",0
38,89,"(89,)",1
38,90,"(90,)",1
38,91,"(91,)",1
38,92,"(92,)",1
38,93,"(93,)",1
38,94,"(94,)",1
38,95,"(95,)",1
38,96,"(96,)",0
38,97,"(97,)",1
38,98,"(98,)",1
38,99,"(99,)",1
38,100,"(100,)",0
38,101,"(101,)",1
39,1,"(1,)",0
39,2,"(2,)",0
39,3,"(3,)",0
39,4,"(4,)",0
39,5,"(5,)",0
39,6,"(6,)",0
39,7,"(7,)",0
39,8,"(8,)",0
39,9,"(9,)",0
39,10,"(10,)",0
39,11,"(11,)",0
39,12,"(12,)",0
39,13,"(13,)",0
39,14,"(14,)",0
39,15,"(15,)",0
39,16,"(16,)",0
39,17,"(17,)",0
39,18,"(18,)",0
39,19,"(19,)",0
39,20,"(20,)",0
39,21,"(21,)",0
39,22,"(22,)",0
39,23,"(23,)",0
39,24,"(24,)",1
39,25,"(25,)",1
39,26,"(26,)",0
39,27,"(27,)",1
39,28,"(28,)",1
39,29,"(29,)",1
39,30,"(30,)",0
39,31,"(31,)",1
39,32,"(32,)",1
39,33,"(33,)",1
39,34,"(34,)",0
39,35,"(35,)",1
39,36,"(36,)",1
39,37,"(37,)",1
39,38,"(38,)",0
39,39,"(39,)",1
39,40,"(40,)",1
39,41,"(41,)",1
39,42,"(42,)",0
39,43,"(43,)",1
39,44,"(44,)",1
39,45,"(45,)",1
39,46,"(46,)",0
39,47,"(47,)",1
39,48,"(48,)",0
39,49,"(49,)",1
39,50,"(50,)",0
39,51,"(51,)",1
39,52,"(52,)",1
39,53,"(53,)",1
39,54,"(54,)",0
39,55,"(55,)",1
39,56,"(56,)",0
39,57,"(57,)",1
39,58,"(58,)",1
39,59,"(59,)",1
39,60,"(60,)",0
39,61,"(61,)",1
39,62,"(62,)",1
39,63,"(63,)",1
39,64,"(64,)",1
39,65,"(65,)",1
39,66,"(66,)",0
39,67,"(67,)",1
39,68,"(68,)",1
39,69,"(69,)",1
39,70,"(70,)",1
39,71,"(71,)",1
39,72,"(72,)",0
39,73,"(73,)",1
39,74,"(74,)",1
39,75,"(75,)",1
39,76,"(76,)",0
39,77,"(77,)",1
39,78,"(78,)",1
39,79,"(79,)",1
39,80,"(80,)",0
39,81,"(81,)",1
39,82,"(82,)",0
39,83,"(83,)",1
39,84,"(84,)",1
39,85,"(85,)",1
39,86,"(86,)",1
39,87,"(87,)",1
39,88,"(88,)",1
39,89,"(89,)",1
39,90,"(90,)",0
39,91,"(91,)",1
39,92,"(92,)",0
39,93,"(93,)",1
39,94,"(94,)",0
39,95,"(95,)",1
39,96,"(96,)",1
39,97,"(97,)",1
39,98,"(98,)",0
39,99,"(99,)",1
39,100,"(100,)",1
39,101,"(101,)",1
40,1,"(1,)",0
40,2,"(2,)",0
40,3,"(3,)",0
40,4,"(4,)",0
40,5,"(5,)",0
40,6,"(6,)",0
40,7,"(7,)",0
40,8,"(8,)",0
40,9,"(9,)",0
40,10,"(10,)",0
40,11,"(11,)",0
40,12,"(12,)",0
40,13,"(13,)",0
40,14,"(14,)",0
40,15,"(15,)",0
40,16,"(16,)",0
40,17,"(17,)",0
40,18,"(18,)",0
40,19,"(19,)",0
40,20,"(20,)",0
40,21,"(21,)",0
40,22,"(22,)",1
40,23,"(23,)",1
40,24,"(24,)",0
40,25,"(25,)",1
40,26,"(26,)",1
40,27,"(27,)",1
40,28,"(28,)",0
40,29,"(29,)",1
40,30,"(30,)",1
40,31,"(31,)",1
40,32,"(32,)",0
40,33,"(33,)",1
40,34,"(34,)",1
40,35,"(35,)",1
40,36,"(36,)",0
40,37,"(37,)",1
40,38,"(38,)",1
40,39,"(39,)",1
40,40,"(40,)",0
40,41,"(41,)",1
40,42,"(42,)",1
40,43,"(43,)",1
40,44,"(44,)",0
40,45,"(45,)",1
40,46,"(46,)",1
40,47,"(47,)",1
40,48,"(48,)",1
40,49,"(49,)",1
40,50,"(50,)",1
40,51,"(51,)",1
40,52,"(52,)",0
40,53,"(53,)",1
40,54,"(54,)",1
40,55,"(55,)",1
40,56,"(56,)",1
40,57,"(57,)",1
40,58,"(58,)",0
40,59,"(59,)",1
40,60,"(60,)",1
40,61,"(61,)",1
40,62,"(62,)",0
40,63,"(63,)",1
40,64,"(64,)",0
40,65,"(65,)",1
40,66,"(66,)",1
40,67,"(67,)",1
40,68,"(68,)",0
40,69,"(69,)",1
40,70,"(70,)",0
40,71,"(71,)",1
40,72,"(72,)",1
40,73,"(73,)",1
40,74,"(74,)",0
40,75,"(75,)",1
40,76,"(76,)",1
40,77,"(77,)",1
40,78,"(78,)",0
40,79,"(79,)",1
40,80,"(80,)",1
40,81,"(81,)",1
40,82,"(82,)",1
40,83,"(83,)",1
40,84,"(84,)",0
40,85,"(85,)",1
40,86,"(86,)",0
40,87,"(87,)",1
40,88,"(88,)",0
40,89,"(89,)",1
40,90,"(90,)",1
40,91,"(91,)",1
40,92,"(92,)",1
40,93,"(93,)",1
40,94,"(94,)",1
40,95,"(95,)",1
40,96,"(96,)",0
40,97,"(97,)",1
40,98,"(98,)",1
40,99,"(99,)",1
40,100,"(100,)",0
40,101,"(101,)",1
41,1,"(1,)",0
41,2,"(2,)",0
41,3,"(3,)",0
41,4,"(4,)",0
41,5,"(5,)",0
41,6,"(6,)",0
41,7,"(7,)",0
41,8,"(8,)",0
41,9,"(9,)",0
41,10,"(10,)",0
41,11,"(11,)",0
41,12,"(12,)",0
41,13,"(13,)",0
41,14,"(14,)",0
41,15,"(15,)",0
41,16,"(16,)",0
41,17,"(17,)",0
41,18,"(18,)",0
41,19,"(19,)",0
41,20,"(20,)",0
41,21,"(21,)",1
41,22,"(22,)",0
41,23,"(23,)",1
41,24,"(24,)",1
41,25,"(25,)",1
41,26,"(26,)",0
41,27,"(27,)",1
41,28,"(28,)",1
41,29,"(29,)",1
41,30,"(30,)",0
41,31,"(31,)",1
41,32,"(32,)",1
41,33,"(33,)",1
41,34,"(34,)",0
41,35,"(35,)",1
41,36,"(36,)",1
41,37,"(37,)",1
41,38,"(38,)",0
41,39,"(39,)",1
41,40,"(40,)",1
41,41,"(41,)",1
41,42,"(42,)",0
41,43,"(43,)",1
41,44,"(44,)",1
41,45,"(45,)",1
41,46,"(46,)",0
41,47,"(47,)",1
41,48,"(48,)",0
41,49,"(49,)",1
41,50,"(50,)",0
41,51,"(51,)",1
41,52,"(52,)",1
41,53,"(53,)",1
41,54,"(54,)",0
41,55,"(55,)",1
41,56,"(56,)",0
41,57,"(57,)",1
41,58,"(58,)",1
41,59,"(59,)",1
41,60,"(60,)",0
41,61,"(61,)",1
41,62,"(62,)",1
41,63,"(63,)",1
41,64,"(64,)",1
41,65,"(65,)",1
41,66,"(66,)",0
41,67,"(67,)",1
41,68,"(68,)",1
41,69,"(69,)",1
41,70,"(70,)",1
41,71,"(71,)",1
41,72,"(72,)",0
41,73,"(73,)",1
41,74,"(74,)",1
41,75,"(75,)",1
41,76,"(76,)",0
41,77,"(77,)",1
41,78,"(78,)",1
41,79,"(79,)",1
41,80,"(80,)",0
41,81,"(81,)",1
41,82,"(82,)",0
41,83,"(83,)",1
41,84,"(84,)",1
41,85,"(85,)",1
41,86,"(86,)",1
41,87,"(87,)",1
41,88,"(88,)",1
41,89,"(89,)",1
41,90,"(90,)",0
41,91,"(91,)",1
41,92,"(92,)",0
41,93,"(93,)",1
41,94,"(94,)",0
41,95,"(95,)",1
41,96,"(96,)",1
41,97,"(97,)",1
41,98,"(98,)",0
41,99,"(99,)",1
41,100,"(100,)",1
41,101,"(101,)",1
42,1,"(1,)",0
42,2,"(2,)",0
42,3,"(3,)",0
42,4,"(4,)",0
42,5,"(5,)",0
42,6,"(6,)",0
42,7,"(7,)",0
42,8,"(8,)",0
42,9,"(9,)",0
42,10,"(10,)",0
42,11,"(11,)",0
42,12,"(12,)",0
42,13,"(13,)",0
42,14,"(14,)",0
42,15,"(15,)",0
42,16,"(16,)",0
42,17,"(17,)",0
42,18,"(18,)",0
42,19,"(19,)",1
42,20,"(20,)",1
42,21,"(21,)",1
42,22,"(22,)",1
42,23,"(23,)",1
42,24,"(24,)",0
42,25,"(25,)",1
42,26,"(26,)",1
42,27,"(27,)",1
42,28,"(28,)",0
42,29,"(29,)",1
42,30,"(30,)",1
42,31,"(31,)",1
42,32,"(32,)",0
42,33,"(33,)",1
42,34,"(34,)",1
42,35,"(35,)",1
42,36,"(36,)",0
42,37,"(37,)",1
42,38,"(38,)",1
42,39,"(39,)",1
42,40,"(40,)",0
42,41,"(41,)",1
42,42,"(42,)",1
42,43,"(43,)",1
42,44,"(44,)",0
42,45,"(45,)",1
42,46,"(46,)",1
42,47,"(47,)",1
42,48,"(48,)",1
42,49,"(49,)",1
42,50,"(50,)",1
42,51,"(51,)",1
42,52,"(52,)",0
42,53,"(53,)",1
42,54,"(54,)",1
42,55,"(55,)",1
42,56,"(56,)",1
42,57,"(57,)",1
42,58,"(58,)",0
42,59,"(59,)",1
42,60,"(60,)",1
42,61,"(61,)",1
42,62,"(62,)",0
42,63,"(63,)",1
42,64,"(64,)",0
42,65,"(65,)",1
42,66,"(66,)",1
42,67,"(67,)",1
42,68,"(68,)",0
42,69,"(69,)",1
42,70,"(70,)",0
42,71,"(71,)",1
42,72,"(72,)",1
42,73,"(73,)",1
42,74,"(74,)",0
42,75,"(75,)",1
42,76,"(76,)",1
42,77,"(77,)",1
42,78,"(78,)",0
42,79,"(79,)",1
42,80,"(80,)",1
42,81,"(81,)",1
42,82,"(82,)",1
42,83,"(83,)",1
42,84,"(84,)",0
42,85,"(85,)",1
42,86,"(86,)",0
42,87,"(87,)",1
42,88,"(88,)",0
42,89,"(89,)",1
42,90,"(90,)",1
42,91,"(91,)",1
42,92,"(92,)",1
42,93,"(93,)",1
42,94,"(94,)",1
42,95,"(95,)",1
42,96,"(96,)",0
42,97,"(97,)",1
42,98,"(98,)",1
42,99,"(99,)",1
42,100,"(100,)",0
42,101,"(101,)",1
43,1,"(1,)",0
43,2,"(2,)",0
43,3,"(3,)",0
43,4,"(4,)",0
43,5,"(5,)",0
43,6,"(6,)",0
43,7,"(7,)",0
43,8,"(8,)",0
43,9,"(9,)",0
43,10,"(10,)",0
43,11,"(11,)",0
43,12,"(12,)",0
43,13,"(13,)",0
43,14,"(14,)",0
43,15,"(15,)",0
43,16,"(16,)",0
43,17,"(17,)",1
43,18,"(18,)",1
43,19,"(19,)",1
43,20,"(20,)",0
43,21,"(21,)",1
43,22,"(22,)",0
43,23,"(23,)",1
43,24,"(24,)",1
43,25,"(25,)",1
43,26,"(26,)",0
43,27,"(27,)",1
43,28,"(28,)",1
43,29,"(29,)",1
43,30,"(30,)",0
43,31,"(31,)",1
43,32,"(32,)",1
43,33,"(33,)",1
43,34,"(34,)",0
43,35,"(35,)",1
43,36,"(36,)",1
43,37,"(37,)",1
43,38,"(38,)",0
43,39,"(39,)",1
43,40,"(40,)",1
43,41,"(41,)",1
43,42,"(42,)",0
43,43,"(43,)",1
43,44,"(44,)",1
43,45,"(45,)",1
43,46,"(46,)",0
43,47,"(47,)",1
43,48,"(48,)",0
43,49,"(49,)",1
43,50,"(50,)",0
43,51,"(51,)",1
43,52,"(52,)",1
43,53,"(53,)",1
43,54,"(54,)",0
43,55,"(55,)",1
43,56,"(56,)",0
43,57,"(57,)",1
43,58,"(58,)",1
43,59,"(59,)",1
43,60,"(60,)",0
43,61,"(61,)",1
43,62,"(62,)",1
43,63,"(63,)",1
43,64,"(64,)",1
43,65,"(65,)",1
43,66,"(66,)",0
43,67,"(67,)",1
43,68,"(68,)",1
43,69,"(69,)",1
43,70,"(70,)",1
43,71,"(71,)",1
43,72,"(72,)",0
43,73,"(73,)",1
43,74,"(74,)",1
43,75,"(75,)",1
43,76,"(76,)",0
43,77,"(77,)",1
43,78,"(78,)",1
43,79,"(79,)",1
43,80,"(80,)",0
43,81,"(81,)",1
43,82,"(82,)",0
43,83,"(83,)",1
43,84,"(84,)",1
43,85,"(85,)",1
43,86,"(86,)",1
43,87,"(87,)",1
43,88,"(88,)",1
43,89,"(89,)",1
43,90,"(90,)",0
43,91,"(91,)",1
43,92,"(92,)",0
43,93,"(93,)",1
43,94,"(94,)",0
43,95,"(95,)",1
43,96,"(96,)",1
43,97,"(97,)",1
43,98,"(98,)",0
43,99,"(99,)",1
43,100,"(100,)",1
43,101,"(101,)",1
44,1,"(1,)",0
44,2,"(2,)",0
44,3,"(3,)",0
44,4,"(4,)",0
44,5,"(5,)",0
44,6,"(6,)",0
44,7,"(7,)",0
44,8,"(8,)",0
44,9,"(9,)",0
44,10,"(10,)",0
44,11,"(11,)",0
44,12,"(12,)",0
44,13,"(13,)",0
44,14,"(14,)",0
44,15,"(15,)",1
44,16,"(16,)",1
44,17,"(17,)",1
44,18,"(18,)",0
44,19,"(19,)",1
44,20,"(20,)",1
44,21,"(21,)",1
44,22,"(22,)",1
44,23,"(23,)",1
44,24,"(24,)",0
44,25,"(25,)",1
44,26,"(26,)",1
44,27,"(27,)",1
44,28,"(28,)",0
44,29,"(29,)",1
44,30,"(30,)",1
44,31,"(31,)",1
44,32,"(32,)",0
44,33,"(33,)",1
44,34,"(34,)",1
44,35,"(35,)",1
44,36,"(36,)",0
44,37,"(37,)",1
44,38,"(38,)",1
44,39,"(39,)",1
44,40,"(40,)",0
44,41,"(41,)",1
44,42,"(42,)",1
44,43,"(43,)",1
44,44,"(44,)",0
44,45,"(45,)",1
44,46,"(46,)",1
44,47,"(47,)",1
44,48,"(48,)",1
44,49,"(49,)",1
44,50,"(50,)",1
44,51,"(51,)",1
44,52,"(52,)",0
44,53,"(53,)",1
44,54,"(54,)",1
44,55,"(55,)",1
44,56,"(56,)",1
44,57,"(57,)",1
44,58,"(58,)",0
44,59,"(59,)",1
44,60,"(60,)",1
44,61,"(61,)",1
44,62,"(62,)",0
44,63,"(63,)",1
44,64,"(64,)",0
44,65,"(65,)",1
44,66,"(66,)",1
44,67,"(67,)",1
44,68,"(68,)",0
44,69,"(69,)",1
44,70,"(70,)",0
44,71,"(71,)",1
44,72,"(72,)",1
44,73,"(73,)",1
44,74,"(74,)",0
44,75,"(75,)",1
44,76,"(76,)",1
44,77,"(77,)",1
44,78,"(78,)",0
44,79,"(79,)",1
44,80,"(80,)",1
44,81,"(81,)",1
44,82,"(82,)",1
44,83,"(83,)",1
44,84,"(84,)",0
44,85,"(85,)",1
44,86,"(86,)",0
44,87,"(87,)",1
44,88,"(88,)",0
44,89,"(89,)",1
44,90,"(90,)",1
44,91,"(91,)",1
44,92,"(92,)",1
44,93,"(93,)",1
44,94,"(94,)",1
44,95,"(95,)",1
44,96,"(96,)",0
44,97,"(97,)",1
44,98,"(98,)",1
44,99,"(99,)",1
44,100,"(100,)",0
44,101,"(101,)",1
45,1,"(1,)",0
45,2,"(2,)",0
45,3,"(3,)",0
45,4,"(4,)",0
45,5,"(5,)",0
45,6,"(6,)",0
45,7,"(7,)",0
45,8,"(8,)",0
45,9,"(9,)",0
45,10,"(10,)",0
45,11,"(11,)",0
45,12,"(12,)",0
45,13,"(13,)",0
45,14,"(14,)",1
45,15,"(15,)",1
45,16,"(16,)",0
45,17,"(17,)",1
45,18,"(18,)",1
45,19,"(19,)",1
45,20,"(20,)",0
45,21,"(21,)",1
45,22,"(22,)",0
45,23,"(23,)",1
45,24,"(24,)",1
45,25,"(25,)",1
45,26,"(26,)",0
45,27,"(27,)",1
45,28,"(28,)",1
45,29,"(29,)",1
45,30,"(30,)",0
45,31,"(31,)",1
45,32,"(32,)",1
45,33,"(33,)",1
45,34,"(34,)",0
45,35,"(35,)",1
45,36,"(36,)",1
45,37,"(37,)",1
45,38,"(38,)",0
45,39,"(39,)",1
45,40,"(40,)",1
45,41,"(41,)",1
45,42,"(42,)",0
45,43,"(43,)",1
45,44,"(44,)",1
45,45,"(45,)",1
45,46,"(46,)",0
45,47,"(47,)",1
45,48,"(48,)",0
45,49,"(49,)",1
45,50,"(50,)",0
45,51,"(51,)",1
45,52,"(52,)",1
45,53,"(53,)",1
45,54,"(54,)",0
45,55,"(55,)",1
45,56,"(56,)",0
45,57,"(57,)",1
45,58,"(58,)",1
45,59,"(59,)",1
45,60,"(60,)",0
45,61,"(61,)",1
45,62,"(62,)",1
45,63,"(63,)",1
45,64,"(64,)",1
45,65,"(65,)",1
45,66,"(66,)",0
45,67,"(67,)",1
45,68,"(68,)",1
45,69,"(69,)",1
45,70,"(70,)",1
45,71,"(71,)",1
45,72,"(72,)",0
45,73,"(73,)",1
45,74,"(74,)",1
45,75,"(75,)",1
45,76,"(76,)",0
45,77,"(77,)",1
45,78,"(78,)",1
45,79,"(79,)",1
45,80,"(80,)",0
45,81,"(81,)",1
45,82,"(82,)",0
45,83,"(83,)",1
45,84,"(84,)",1
45,85,"(85,)",1
45,86,"(86,)",1
45,87,"(87,)",1
45,88,"(88,)",1
45,89,"(89,)",1
45,90,"(90,)",0
45,91,"(91,)",1
45,92,"(92,)",0
45,93,"(93,)",1
45,94,"(94,)",0
45,95,"(95,)",1
45,96,"(96,)",1
45,97,"(97,)",1
45,98,"(98,)",0
45,99,"(99,)",1
45,100,"(100,)",1
45,101,"(101,)",1
46,1,"(1,)",0
46,2,"(2,)",0
46,3,"(3,)",0
46,4,"(4,)",0
46,5,"(5,)",0
46,6,"(6,)",0
46,7,"(7,)",0
46,8,"(8,)",1
46,9,"(9,)",1
46,10,"(10,)",1
46,11,"(11,)",1
46,12,"(12,)",1
46,13,"(13,)",1
46,14,"(14,)",0
